date,NO,NO2,CO2,PM10,TEMP,HUMI,Month,Date,Saison
2018-07-06T23:00:00+02:00,12.958333333333334,57.0,490.8333333333333,61.166666666666664,26.829166666666666,40.4375,July,2018-07-06,Summer
2018-07-07T23:00:00+02:00,5.958333333333333,57.916666666666664,468.4166666666667,42.041666666666664,27.837500000000002,41.15,July,2018-07-07,Summer
2018-07-08T23:00:00+02:00,10.0,64.29166666666667,467.25,38.958333333333336,28.291666666666668,39.78333333333333,July,2018-07-08,Summer
2018-07-09T23:00:00+02:00,10.25,40.875,494.2916666666667,81.83333333333333,27.245833333333334,37.895833333333336,July,2018-07-09,Summer
2018-07-10T23:00:00+02:00,9.75,33.208333333333336,490.1666666666667,8.083333333333334,26.195833333333336,39.675000000000004,July,2018-07-10,Summer
2018-07-11T23:00:00+02:00,10.583333333333334,34.416666666666664,522.6666666666666,65.625,24.8625,44.61666666666667,July,2018-07-11,Summer
2018-07-12T23:00:00+02:00,12.541666666666666,42.625,501.5416666666667,84.45833333333333,25.3125,45.025,July,2018-07-12,Summer
2018-07-13T23:00:00+02:00,12.291666666666666,48.208333333333336,496.2916666666667,83.20833333333333,26.412499999999998,46.39166666666667,July,2018-07-13,Summer
2018-07-14T23:00:00+02:00,5.5,45.958333333333336,466.7916666666667,58.625,26.733333333333334,44.50833333333333,July,2018-07-14,Summer
2018-07-15T23:00:00+02:00,9.5,53.0,498.1666666666667,84.875,27.849999999999998,38.104166666666664,July,2018-07-15,Summer
2018-07-16T23:00:00+02:00,13.791666666666666,46.875,495.4166666666667,132.04166666666666,27.758333333333336,39.041666666666664,July,2018-07-16,Summer
2018-07-17T23:00:00+02:00,16.958333333333332,45.958333333333336,493.5416666666667,68.16666666666667,27.325,39.016666666666666,July,2018-07-17,Summer
2018-07-18T23:00:00+02:00,13.958333333333334,46.541666666666664,463.7083333333333,46.541666666666664,26.7,35.15416666666667,July,2018-07-18,Summer
2018-07-19T23:00:00+02:00,11.666666666666666,59.333333333333336,456.7083333333333,46.166666666666664,27.5,34.3125,July,2018-07-19,Summer
2018-07-20T23:00:00+02:00,11.958333333333334,52.833333333333336,465.375,37.916666666666664,27.349999999999998,45.237500000000004,July,2018-07-20,Summer
2018-07-21T23:00:00+02:00,8.791666666666666,43.333333333333336,462.2083333333333,28.916666666666668,25.145833333333332,49.854166666666664,July,2018-07-21,Summer
2018-07-22T23:00:00+02:00,3.5416666666666665,43.791666666666664,460.375,33.125,25.84583333333333,46.85,July,2018-07-22,Summer
2018-07-23T23:00:00+02:00,5.916666666666667,62.666666666666664,475.125,49.333333333333336,27.375,41.583333333333336,July,2018-07-23,Summer
2018-07-24T23:00:00+02:00,12.541666666666666,66.83333333333333,474.2916666666667,51.541666666666664,28.545833333333334,40.387499999999996,July,2018-07-24,Summer
2018-07-25T23:00:00+02:00,8.916666666666666,60.958333333333336,471.3333333333333,49.083333333333336,29.329166666666666,41.891666666666666,July,2018-07-25,Summer
2018-07-26T23:00:00+02:00,8.5,80.91666666666667,489.3333333333333,64.41666666666667,30.633333333333336,39.94166666666667,July,2018-07-26,Summer
2018-07-27T23:00:00+02:00,64.20833333333333,108.41666666666667,531.4583333333334,92.0,31.120833333333334,41.079166666666666,July,2018-07-27,Summer
2018-07-28T23:00:00+02:00,9.166666666666666,38.75,469.0,51.958333333333336,27.983333333333334,43.925000000000004,July,2018-07-28,Summer
2018-07-29T23:00:00+02:00,4.083333333333333,24.833333333333332,447.9166666666667,61.625,26.979166666666668,36.5,July,2018-07-29,Summer
2018-07-30T23:00:00+02:00,18.375,30.166666666666668,488.2916666666667,85.0,28.0,48.85,July,2018-07-30,Summer
2018-07-31T23:00:00+02:00,14.25,31.958333333333332,493.2083333333333,100.66666666666667,28.7375,44.38333333333333,July,2018-07-31,Summer
2018-08-01T23:00:00+02:00,13.916666666666666,44.916666666666664,490.25,90.66666666666667,28.733333333333334,38.0625,August,2018-08-01,Summer
2018-08-02T23:00:00+02:00,11.083333333333334,46.75,479.6666666666667,116.29166666666667,29.21666666666667,39.170833333333334,August,2018-08-02,Summer
2018-08-03T23:00:00+02:00,7.458333333333333,58.083333333333336,478.9583333333333,94.54166666666667,30.037499999999998,39.85,August,2018-08-03,Summer
2018-08-04T23:00:00+02:00,3.8333333333333335,43.916666666666664,455.9166666666667,49.791666666666664,29.8875,35.2125,August,2018-08-04,Summer
2018-08-05T23:00:00+02:00,3.75,24.875,446.3333333333333,29.208333333333332,27.916666666666668,43.737500000000004,August,2018-08-05,Summer
2018-08-06T23:00:00+02:00,12.0,60.625,475.625,64.25,29.40833333333333,32.824999999999996,August,2018-08-06,Summer
2018-08-07T23:00:00+02:00,13.0,77.375,479.2916666666667,75.70833333333333,30.979166666666668,32.71666666666667,August,2018-08-07,Summer
2018-08-08T23:00:00+02:00,11.333333333333334,37.416666666666664,462.2916666666667,80.41666666666667,28.979166666666668,40.72083333333333,August,2018-08-08,Summer
2018-08-09T23:00:00+02:00,16.333333333333332,36.541666666666664,469.125,81.0,26.820833333333336,44.84583333333333,August,2018-08-09,Summer
2018-08-10T23:00:00+02:00,13.541666666666666,31.583333333333332,439.7083333333333,40.0,24.712500000000002,39.1625,August,2018-08-10,Summer
2018-08-11T23:00:00+02:00,10.041666666666666,33.833333333333336,454.625,29.25,24.4875,42.824999999999996,August,2018-08-11,Summer
2018-08-12T23:00:00+02:00,8.708333333333334,46.208333333333336,458.0,30.041666666666668,25.875,35.88333333333333,August,2018-08-12,Summer
2018-08-13T23:00:00+02:00,10.208333333333334,28.708333333333332,465.25,57.541666666666664,26.1875,48.85833333333333,August,2018-08-13,Summer
2018-08-14T23:00:00+02:00,15.291666666666666,33.291666666666664,465.8333333333333,83.79166666666667,25.554166666666664,48.57083333333333,August,2018-08-14,Summer
2018-08-15T23:00:00+02:00,11.791666666666666,34.625,448.375,42.166666666666664,25.025000000000002,48.895833333333336,August,2018-08-15,Summer
2018-08-16T23:00:00+02:00,16.458333333333332,49.375,456.25,60.958333333333336,26.25,47.85,August,2018-08-16,Summer
2018-08-17T23:00:00+02:00,6.333333333333333,24.958333333333332,452.6666666666667,57.291666666666664,25.516666666666666,44.800000000000004,August,2018-08-17,Summer
2018-08-18T23:00:00+02:00,7.458333333333333,32.791666666666664,441.9166666666667,32.875,24.425,42.72083333333333,August,2018-08-18,Summer
2018-08-19T23:00:00+02:00,10.458333333333334,37.75,439.8333333333333,30.125,25.1125,47.0,August,2018-08-19,Summer
2018-08-20T23:00:00+02:00,17.666666666666668,28.541666666666668,459.2916666666667,60.625,26.05,55.7125,August,2018-08-20,Summer
2018-08-21T23:00:00+02:00,14.958333333333334,33.958333333333336,457.125,62.5,26.495833333333334,52.3125,August,2018-08-21,Summer
2018-08-22T23:00:00+02:00,18.875,43.708333333333336,465.5,81.54166666666667,27.1375,51.39166666666667,August,2018-08-22,Summer
2018-08-23T23:00:00+02:00,14.208333333333334,35.25,458.125,81.58333333333333,26.712500000000002,50.95416666666667,August,2018-08-23,Summer
2018-08-24T23:00:00+02:00,16.875,34.208333333333336,472.1666666666667,68.45833333333333,24.75,44.925000000000004,August,2018-08-24,Summer
2018-08-25T23:00:00+02:00,9.625,31.291666666666668,447.8333333333333,28.0,22.445833333333336,39.425000000000004,August,2018-08-25,Summer
2018-08-26T23:00:00+02:00,13.583333333333334,44.833333333333336,446.625,20.458333333333332,22.1125,36.045833333333334,August,2018-08-26,Summer
2018-08-27T23:00:00+02:00,14.583333333333334,37.5,446.9166666666667,32.416666666666664,23.95,50.03333333333333,August,2018-08-27,Summer
2018-08-28T23:00:00+02:00,19.291666666666668,55.166666666666664,452.7083333333333,37.375,23.366666666666664,43.78333333333333,August,2018-08-28,Summer
2018-08-29T23:00:00+02:00,25.958333333333332,61.291666666666664,466.9583333333333,43.208333333333336,24.116666666666664,55.987500000000004,August,2018-08-29,Summer
2018-08-30T23:00:00+02:00,21.75,50.708333333333336,459.0833333333333,37.958333333333336,22.59583333333333,51.800000000000004,August,2018-08-30,Summer
2018-08-31T23:00:00+02:00,15.291666666666666,49.041666666666664,461.875,37.416666666666664,22.995833333333334,45.64166666666667,August,2018-08-31,Summer
2018-09-01T23:00:00+02:00,9.75,50.166666666666664,458.6666666666667,25.583333333333332,22.4375,37.05833333333333,September,2018-09-01,Summer
2018-09-02T23:00:00+02:00,6.5,44.958333333333336,456.7916666666667,22.041666666666668,22.400000000000002,36.954166666666666,September,2018-09-02,Summer
2018-09-03T23:00:00+02:00,18.458333333333332,55.416666666666664,479.4166666666667,49.666666666666664,23.3,44.637499999999996,September,2018-09-03,Summer
2018-09-04T23:00:00+02:00,11.666666666666666,39.875,468.625,73.08333333333333,23.229166666666668,57.99166666666667,September,2018-09-04,Summer
2018-09-05T23:00:00+02:00,11.333333333333334,39.083333333333336,473.625,62.625,24.008333333333336,62.487500000000004,September,2018-09-05,Summer
2018-09-06T23:00:00+02:00,10.791666666666666,39.541666666666664,473.5833333333333,69.45833333333333,23.90416666666667,57.775,September,2018-09-06,Summer
2018-09-07T23:00:00+02:00,17.833333333333332,48.25,471.625,57.208333333333336,22.625,45.0875,September,2018-09-07,Summer
2018-09-08T23:00:00+02:00,24.208333333333332,61.875,471.2916666666667,54.708333333333336,22.491666666666664,39.53333333333333,September,2018-09-08,Summer
2018-09-09T23:00:00+02:00,20.041666666666668,68.5,465.375,49.416666666666664,23.729166666666668,40.329166666666666,September,2018-09-09,Summer
2018-09-10T23:00:00+02:00,20.875,49.875,465.4583333333333,79.0,24.204166666666666,47.362500000000004,September,2018-09-10,Summer
2018-09-11T23:00:00+02:00,41.916666666666664,68.45833333333333,480.3333333333333,80.625,25.058333333333334,44.29583333333333,September,2018-09-11,Summer
2018-09-12T23:00:00+02:00,39.041666666666664,65.875,481.25,88.45833333333333,25.670833333333334,45.775,September,2018-09-12,Summer
2018-09-13T23:00:00+02:00,18.375,30.708333333333332,459.3333333333333,51.5,23.245833333333334,56.2875,September,2018-09-13,Summer
2018-09-14T23:00:00+02:00,20.291666666666668,48.708333333333336,462.7083333333333,37.125,22.316666666666666,45.8375,September,2018-09-14,Summer
2018-09-15T23:00:00+02:00,19.166666666666668,51.875,470.0,27.666666666666668,21.829166666666666,44.95416666666667,September,2018-09-15,Summer
2018-09-16T23:00:00+02:00,40.833333333333336,60.75,480.1666666666667,38.333333333333336,22.445833333333336,41.0375,September,2018-09-16,Summer
2018-09-17T23:00:00+02:00,130.45833333333334,98.58333333333333,531.9583333333334,69.08333333333333,23.787499999999998,40.354166666666664,September,2018-09-17,Summer
2018-09-18T23:00:00+02:00,59.375,73.125,492.3333333333333,61.791666666666664,24.59583333333333,49.79583333333333,September,2018-09-18,Summer
2018-09-19T23:00:00+02:00,24.916666666666668,44.833333333333336,457.4583333333333,51.583333333333336,25.129166666666666,52.65416666666667,September,2018-09-19,Summer
2018-09-20T23:00:00+02:00,29.666666666666668,54.0,480.125,43.666666666666664,25.333333333333332,47.925000000000004,September,2018-09-20,Summer
2018-09-21T23:00:00+02:00,22.583333333333332,48.666666666666664,477.7916666666667,39.625,24.34583333333333,41.84583333333333,September,2018-09-21,Automn
2018-09-22T23:00:00+02:00,17.583333333333332,47.416666666666664,467.875,31.125,21.1875,40.75416666666667,September,2018-09-22,Automn
2018-09-23T23:00:00+02:00,14.916666666666666,23.833333333333332,449.125,18.0,22.254166666666666,67.03333333333333,September,2018-09-23,Automn
2018-09-24T23:00:00+02:00,18.583333333333332,40.75,468.8333333333333,34.083333333333336,20.287499999999998,39.92916666666667,September,2018-09-24,Automn
2018-09-25T23:00:00+02:00,23.083333333333332,46.75,474.5,48.041666666666664,20.2375,35.8625,September,2018-09-25,Automn
2018-09-26T23:00:00+02:00,46.541666666666664,66.41666666666667,484.3333333333333,50.416666666666664,20.533333333333335,33.354166666666664,September,2018-09-26,Automn
2018-09-27T23:00:00+02:00,141.625,109.66666666666667,533.2916666666666,62.0,21.141666666666666,40.35,September,2018-09-27,Automn
2018-09-28T23:00:00+02:00,44.916666666666664,74.08333333333333,495.9583333333333,47.708333333333336,21.075,50.37083333333334,September,2018-09-28,Automn
2018-09-29T23:00:00+02:00,10.958333333333334,38.208333333333336,450.125,5.125,19.545833333333334,36.829166666666666,September,2018-09-29,Automn
2018-09-30T23:00:00+02:00,17.041666666666668,47.041666666666664,458.1666666666667,0.0,19.466666666666665,36.208333333333336,September,2018-09-30,Automn
2018-10-01T23:00:00+02:00,14.291666666666666,40.166666666666664,457.0416666666667,16.916666666666668,19.433333333333334,37.77916666666666,October,2018-10-01,Automn
2018-10-02T23:00:00+02:00,25.875,46.833333333333336,460.25,27.541666666666668,19.229166666666668,46.50833333333333,October,2018-10-02,Automn
2018-10-03T23:00:00+02:00,32.833333333333336,38.375,454.5833333333333,25.375,20.729166666666668,60.112500000000004,October,2018-10-03,Automn
2018-10-04T23:00:00+02:00,57.291666666666664,65.16666666666667,465.7916666666667,34.625,21.120833333333334,46.27916666666667,October,2018-10-04,Automn
2018-10-05T23:00:00+02:00,90.08333333333333,83.25,498.75,51.458333333333336,21.241666666666667,45.0,October,2018-10-05,Automn
2018-10-06T23:00:00+02:00,170.20833333333334,102.125,531.9583333333334,51.625,21.104166666666668,51.1,October,2018-10-06,Automn
2018-10-07T23:00:00+02:00,12.916666666666666,38.291666666666664,469.3333333333333,25.541666666666668,20.1375,59.333333333333336,October,2018-10-07,Automn
2018-10-08T23:00:00+02:00,33.458333333333336,48.25,475.75,30.833333333333332,19.395833333333332,44.87916666666666,October,2018-10-08,Automn
2018-10-09T23:00:00+02:00,74.79166666666667,73.79166666666667,523.4166666666666,65.20833333333333,21.25,43.5625,October,2018-10-09,Automn
2018-10-10T23:00:00+02:00,48.791666666666664,70.33333333333333,508.5,53.541666666666664,21.920833333333334,55.475,October,2018-10-10,Automn
2018-10-11T23:00:00+02:00,34.916666666666664,57.708333333333336,473.9166666666667,36.75,22.754166666666666,52.104166666666664,October,2018-10-11,Automn
2018-10-12T23:00:00+02:00,34.958333333333336,47.25,481.7916666666667,35.708333333333336,22.245833333333334,64.02083333333333,October,2018-10-12,Automn
2018-10-13T23:00:00+02:00,43.083333333333336,63.208333333333336,488.7083333333333,28.083333333333332,23.1375,57.65416666666667,October,2018-10-13,Automn
2018-10-14T23:00:00+02:00,28.416666666666668,57.666666666666664,474.4583333333333,27.708333333333332,23.25,50.15,October,2018-10-14,Automn
2018-10-15T23:00:00+02:00,27.5,59.875,473.5,43.625,23.858333333333334,40.4,October,2018-10-15,Automn
2018-10-16T23:00:00+02:00,80.125,92.5,500.0416666666667,59.791666666666664,23.52916666666667,39.920833333333334,October,2018-10-16,Automn
2018-10-17T23:00:00+02:00,32.958333333333336,56.75,484.4166666666667,38.291666666666664,22.075,53.25416666666666,October,2018-10-17,Automn
2018-10-18T23:00:00+02:00,18.75,41.416666666666664,470.25,43.333333333333336,21.604166666666668,51.32083333333333,October,2018-10-18,Automn
2018-10-19T23:00:00+02:00,27.416666666666668,38.166666666666664,494.0,44.5,20.783333333333335,51.17916666666667,October,2018-10-19,Automn
2018-10-20T23:00:00+02:00,17.208333333333332,40.583333333333336,484.0416666666667,26.5,20.166666666666668,46.25833333333333,October,2018-10-20,Automn
2018-10-21T23:00:00+02:00,19.958333333333332,47.25,481.125,28.541666666666668,19.395833333333332,44.416666666666664,October,2018-10-21,Automn
2018-10-22T23:00:00+02:00,23.416666666666668,48.0,488.0416666666667,35.041666666666664,19.866666666666667,50.025,October,2018-10-22,Automn
2018-10-23T23:00:00+02:00,44.916666666666664,56.208333333333336,493.2916666666667,38.583333333333336,18.895833333333332,42.324999999999996,October,2018-10-23,Automn
2018-10-24T23:00:00+02:00,35.5,43.833333333333336,484.125,39.291666666666664,19.691666666666666,57.6,October,2018-10-24,Automn
2018-10-25T23:00:00+02:00,31.916666666666668,44.041666666666664,464.4166666666667,38.125,20.1125,51.987500000000004,October,2018-10-25,Automn
2018-10-26T23:00:00+02:00,30.625,52.708333333333336,497.2083333333333,34.583333333333336,19.295833333333334,46.30833333333334,October,2018-10-26,Automn
2018-10-27T23:00:00+02:00,18.0,46.083333333333336,487.0,17.208333333333332,17.470833333333335,39.34166666666667,October,2018-10-27,Automn
2018-10-28T23:00:00+01:00,6.32,31.56,477.96,18.72,16.176,39.004,October,2018-10-28,Automn
2018-10-29T23:00:00+01:00,18.5,31.625,493.5416666666667,30.041666666666668,14.904166666666667,39.112500000000004,October,2018-10-29,Automn
2018-10-30T23:00:00+01:00,28.166666666666668,44.375,501.2083333333333,33.333333333333336,15.295833333333334,46.925000000000004,October,2018-10-30,Automn
2018-10-31T23:00:00+01:00,62.625,52.5,508.4166666666667,34.75,15.283333333333333,52.675000000000004,October,2018-10-31,Automn
2018-11-01T23:00:00+01:00,31.333333333333332,51.458333333333336,493.5,19.333333333333332,16.820833333333333,55.5875,November,2018-11-01,Automn
2018-11-02T23:00:00+01:00,39.0,55.958333333333336,509.3333333333333,28.25,16.3625,47.612500000000004,November,2018-11-02,Automn
2018-11-03T23:00:00+01:00,78.25,71.08333333333333,528.625,28.041666666666668,15.558333333333332,39.454166666666666,November,2018-11-03,Automn
2018-11-04T23:00:00+01:00,67.41666666666667,51.958333333333336,507.6666666666667,29.083333333333332,15.116666666666667,52.699999999999996,November,2018-11-04,Automn
2018-11-05T23:00:00+01:00,65.91666666666667,48.5,497.5416666666667,39.666666666666664,16.8125,58.75833333333333,November,2018-11-05,Automn
2018-11-06T23:00:00+01:00,46.208333333333336,53.541666666666664,482.4166666666667,35.125,18.379166666666666,55.42083333333333,November,2018-11-06,Automn
2018-11-07T23:00:00+01:00,23.666666666666668,43.666666666666664,471.0833333333333,29.125,17.266666666666666,55.82916666666667,November,2018-11-07,Automn
2018-11-08T23:00:00+01:00,31.791666666666668,49.291666666666664,479.2083333333333,34.166666666666664,16.6875,52.49166666666667,November,2018-11-08,Automn
2018-11-09T23:00:00+01:00,58.916666666666664,53.291666666666664,509.125,38.625,16.379166666666666,55.800000000000004,November,2018-11-09,Automn
2018-11-10T23:00:00+01:00,21.541666666666668,43.541666666666664,479.7083333333333,15.958333333333334,16.879166666666666,63.88333333333333,November,2018-11-10,Automn
2018-11-11T23:00:00+01:00,10.333333333333334,32.708333333333336,457.3333333333333,17.541666666666668,17.008333333333333,64.87916666666666,November,2018-11-11,Automn
2018-11-12T23:00:00+01:00,41.291666666666664,59.458333333333336,491.875,25.125,16.875,64.35833333333333,November,2018-11-12,Automn
2018-11-13T23:00:00+01:00,40.666666666666664,53.25,487.4583333333333,35.208333333333336,16.841666666666665,58.0625,November,2018-11-13,Automn
2018-11-14T23:00:00+01:00,93.20833333333333,57.833333333333336,509.8333333333333,52.833333333333336,16.195833333333333,58.775,November,2018-11-14,Automn
2018-11-15T23:00:00+01:00,71.79166666666667,40.958333333333336,523.125,42.708333333333336,15.879166666666668,62.89166666666667,November,2018-11-15,Automn
2018-11-16T23:00:00+01:00,51.291666666666664,34.333333333333336,517.125,32.666666666666664,15.008333333333333,61.5,November,2018-11-16,Automn
2018-11-17T23:00:00+01:00,19.333333333333332,32.416666666666664,500.2083333333333,22.791666666666668,13.704166666666666,47.51666666666667,November,2018-11-17,Automn
2018-11-18T23:00:00+01:00,15.666666666666666,43.208333333333336,493.3333333333333,19.375,13.4375,38.59166666666667,November,2018-11-18,Automn
2018-11-19T23:00:00+01:00,25.541666666666668,46.708333333333336,508.9583333333333,28.291666666666668,12.241666666666667,38.574999999999996,November,2018-11-19,Automn
2018-11-20T23:00:00+01:00,34.416666666666664,39.916666666666664,507.5833333333333,27.666666666666668,11.5625,49.13333333333333,November,2018-11-20,Automn
2018-11-21T23:00:00+01:00,77.75,49.875,532.4583333333334,41.583333333333336,11.008333333333333,47.166666666666664,November,2018-11-21,Automn
2018-11-22T23:00:00+01:00,69.29166666666667,39.666666666666664,508.0,55.041666666666664,11.558333333333332,55.48333333333333,November,2018-11-22,Automn
2018-11-23T23:00:00+01:00,107.79166666666667,48.208333333333336,545.4166666666666,42.166666666666664,11.870833333333332,60.887499999999996,November,2018-11-23,Automn
2018-11-24T23:00:00+01:00,44.291666666666664,44.0,459.0833333333333,158.29166666666666,12.770833333333334,65.70416666666667,November,2018-11-24,Automn
2018-11-25T23:00:00+01:00,37.625,43.583333333333336,474.7083333333333,8.541666666666666,13.125,64.99583333333334,November,2018-11-25,Automn
2018-11-26T23:00:00+01:00,54.583333333333336,32.541666666666664,512.9583333333334,31.541666666666668,12.487499999999999,60.18333333333334,November,2018-11-26,Automn
2018-11-27T23:00:00+01:00,58.541666666666664,37.416666666666664,528.875,114.375,13.504166666666668,58.07083333333333,November,2018-11-27,Automn
2018-11-28T23:00:00+01:00,33.333333333333336,39.625,477.0833333333333,73.375,14.2875,70.1375,November,2018-11-28,Automn
2018-11-29T23:00:00+01:00,39.833333333333336,48.083333333333336,497.9583333333333,34.625,15.375,60.92916666666667,November,2018-11-29,Automn
2018-11-30T23:00:00+01:00,31.791666666666668,53.125,497.0416666666667,39.291666666666664,15.558333333333332,59.291666666666664,November,2018-11-30,Automn
2018-12-01T23:00:00+01:00,13.875,36.0,446.5833333333333,14.916666666666666,14.129166666666668,63.52916666666667,December,2018-12-01,Automn
2018-12-02T23:00:00+01:00,14.25,31.75,458.3333333333333,6.875,15.966666666666667,78.00833333333334,December,2018-12-02,Automn
2018-12-03T23:00:00+01:00,17.625,36.083333333333336,501.9166666666667,38.625,17.32916666666667,69.375,December,2018-12-03,Automn
2018-12-04T23:00:00+01:00,33.75,46.208333333333336,511.1666666666667,81.58333333333333,17.337500000000002,54.54583333333333,December,2018-12-04,Automn
2018-12-05T23:00:00+01:00,49.5,45.708333333333336,532.0416666666666,66.0,16.983333333333334,56.5,December,2018-12-05,Automn
2018-12-06T23:00:00+01:00,34.458333333333336,43.666666666666664,502.875,61.291666666666664,17.945833333333333,64.70833333333333,December,2018-12-06,Automn
2018-12-07T23:00:00+01:00,14.583333333333334,42.041666666666664,510.3333333333333,62.458333333333336,17.7375,56.6625,December,2018-12-07,Automn
2018-12-08T23:00:00+01:00,4.916666666666667,26.083333333333332,432.4166666666667,21.958333333333332,16.683333333333334,49.225,December,2018-12-08,Automn
2018-12-09T23:00:00+01:00,7.541666666666667,31.583333333333332,459.25,25.291666666666668,16.462500000000002,53.229166666666664,December,2018-12-09,Automn
2018-12-10T23:00:00+01:00,29.833333333333332,50.291666666666664,512.4583333333334,66.75,16.025000000000002,52.020833333333336,December,2018-12-10,Automn
2018-12-11T23:00:00+01:00,97.08333333333333,66.75,555.875,77.91666666666667,15.620833333333332,49.43333333333334,December,2018-12-11,Automn
2018-12-12T23:00:00+01:00,52.541666666666664,56.5,525.75,64.70833333333333,13.770833333333334,42.7125,December,2018-12-12,Automn
2018-12-13T23:00:00+01:00,37.125,39.75,528.4583333333334,61.666666666666664,12.424999999999999,39.670833333333334,December,2018-12-13,Automn
2018-12-14T23:00:00+01:00,2.5833333333333335,5.375,525.1666666666666,80.16666666666667,13.154166666666667,29.304166666666664,December,2018-12-14,Automn
2018-12-15T23:00:00+01:00,0.0,0.0,444.0833333333333,21.166666666666668,13.904166666666667,29.945833333333336,December,2018-12-15,Automn
2018-12-16T23:00:00+01:00,0.0,0.0,475.125,19.875,15.299999999999999,49.31666666666666,December,2018-12-16,Automn
2018-12-17T23:00:00+01:00,0.0,0.0,507.9166666666667,69.0,16.587500000000002,49.824999999999996,December,2018-12-17,Automn
2018-12-18T23:00:00+01:00,0.0,0.0,483.8333333333333,50.708333333333336,16.808333333333334,44.67916666666667,December,2018-12-18,Automn
2018-12-19T23:00:00+01:00,0.0,0.0,479.25,54.541666666666664,17.820833333333333,49.074999999999996,December,2018-12-19,Automn
2018-12-20T23:00:00+01:00,0.0,0.0,475.5416666666667,52.666666666666664,17.945833333333333,44.81666666666666,December,2018-12-20,Automn
2018-12-21T23:00:00+01:00,0.0,0.0,450.9583333333333,43.083333333333336,19.05,57.8125,December,2018-12-21,Winter
2018-12-22T23:00:00+01:00,7.75,31.583333333333332,452.7083333333333,24.833333333333332,19.658333333333335,50.54583333333333,December,2018-12-22,Winter
2018-12-23T23:00:00+01:00,11.666666666666666,37.208333333333336,465.25,19.041666666666668,19.533333333333335,54.87083333333334,December,2018-12-23,Winter
2018-12-24T23:00:00+01:00,11.541666666666666,40.458333333333336,462.0,25.666666666666668,18.662499999999998,49.04583333333333,December,2018-12-24,Winter
2018-12-25T23:00:00+01:00,33.875,62.541666666666664,470.125,20.375,16.854166666666668,33.65416666666667,December,2018-12-25,Winter
2018-12-26T23:00:00+01:00,91.04166666666667,53.541666666666664,519.75,42.0,14.583333333333334,35.862500000000004,December,2018-12-26,Winter
2018-12-27T23:00:00+01:00,103.16666666666667,41.666666666666664,545.875,48.458333333333336,13.5625,38.199999999999996,December,2018-12-27,Winter
2018-12-28T23:00:00+01:00,73.58333333333333,42.875,541.4583333333334,46.583333333333336,13.470833333333333,38.77916666666667,December,2018-12-28,Winter
2018-12-29T23:00:00+01:00,91.91666666666667,50.75,538.5416666666666,39.666666666666664,14.820833333333333,43.23333333333333,December,2018-12-29,Winter
2018-12-30T23:00:00+01:00,41.416666666666664,45.833333333333336,495.0416666666667,24.791666666666668,16.991666666666667,54.90833333333333,December,2018-12-30,Winter
2018-12-31T01:00:00+01:00,36.5,53.5,494.0,24.5,18.15,53.95,December,2018-12-31,Winter
